,_id,asset_text,spend,impressions,clicks,link_click,post_engagement,lead,page_engagement,post_reaction,video_view,cpm,cpc,ctr,cpl,ctl,campaign_id,onsite_conversion.lead_grouped,offsite_conversion.fb_pixel_custom,landing_page_view,comment,like,post,onsite_conversion.post_save,onsite_conversion.messaging_first_reply,onsite_conversion.total_messaging_connection,onsite_conversion.messaging_user_depth_2_message_send,onsite_conversion.messaging_conversation_replied_7d,onsite_conversion.messaging_user_depth_3_message_send
94,66d7e314b3fdb1cfea446418,2BHK starting 84 lakhs. Download Brochure,6352.608155,105035.0,644.0,429.0,578.0,9.0,579.0,148.0,,60.480869757699814,9.864298377329192,0.006131289570143286,705.8453505555556,71.55555555555556,120210858209180764,9.0,9.0,,1.0,1.0,,,,,,,
95,66d7e314b3fdb1cfea446419,Kohinoor Central Park I Download Brochure,4322.410389,48905.0,352.0,196.0,245.0,3.0,245.0,41.0,4.0,88.38381329107452,12.27957496875,0.007197628054391166,1440.803463,117.33333333333333,120210858209180764,3.0,2.0,,2.0,,1.0,1.0,,,,,
96,66d7e314b3fdb1cfea44641a,Unlock High ROI Instantly!,2578.299833,5511.0,106.0,39.0,46.0,5.0,48.0,7.0,,467.846095626928,24.32358333018868,0.019234258755216838,515.6599666,21.2,120210852204310764,5.0,,,,2.0,,,,,,,
97,66d7e314b3fdb1cfea44641b,Secure Your Space Today!,66.711702,47.0,1.0,0.0,0.0,0.0,0.0,0.0,,1419.397914893617,66.711702,0.02127659574468085,,,120210852204310764,,,,,,,,,,,,
98,66d7e314b3fdb1cfea44641c,Invest in Prime Retail Now!,176.198847,488.0,7.0,2.0,3.0,0.0,3.0,1.0,,361.0632110655738,25.171263857142858,0.014344262295081968,,,120210852204310764,,,,,,,,,,,,
99,66d7e314b3fdb1cfea44641d,Own Your Dream Flat Today,509.183913,368.0,4.0,0.0,1.0,0.0,1.0,1.0,,1383.6519375,127.29597825,0.010869565217391304,,,120210849810150764,,,,,,,,,,,,
100,66d7e314b3fdb1cfea44641e,Luxurious Living Starts Now!,1947.979832,2037.0,46.0,10.0,12.0,2.0,12.0,2.0,,956.2983956799214,42.347387652173914,0.022582228767795778,973.989916,23.0,120210849810150764,2.0,,,,,,,,,,,
101,66d7e314b3fdb1cfea44641f,Book Your 3BHK in Gurugram!,268.366652,557.0,4.0,2.0,2.0,0.0,2.0,0.0,,481.8072746858169,67.091663,0.00718132854578097,,,120210849810150764,,,,,,,,,,,,
102,66d7e314b3fdb1cfea446420,Book Your 3BHK in Gurugram!,127.360953,579.0,2.0,0.0,0.0,0.0,0.0,0.0,,219.967103626943,63.6804765,0.0034542314335060447,,,120210849810150764,,,,,,,,,,,,
103,66d7e314b3fdb1cfea446421,Luxurious Living Starts Now!,793.864283,2560.0,19.0,6.0,6.0,1.0,6.0,0.0,,310.103235546875,41.78233068421053,0.007421875,793.864283,19.0,120210849810150764,1.0,1.0,,,,,,,,,,
104,66d7e314b3fdb1cfea446422,Own Your Dream Flat Today,4262.088668,20508.0,97.0,56.0,93.0,3.0,93.0,21.0,16.0,207.82566159547497,43.9390584329897,0.004729861517456602,1420.6962226666667,32.333333333333336,120210849810150764,3.0,2.0,,,,,,,,,,
105,66d7e314b3fdb1cfea446423, 3BHK Starting 3.6 Cr.,14350.273703,47913.0,258.0,177.0,238.0,7.0,238.0,59.0,1.0,299.50689172040995,55.621215903100776,0.005384759877277566,2050.0391004285716,36.857142857142854,120210849810150764,7.0,6.0,,,,1.0,,,,,,
106,66d7e314b3fdb1cfea446424,Highest Home in Gurgaon at 3.6 Cr,3217.380985,22279.0,216.0,98.0,111.0,2.0,111.0,13.0,,144.4131686790251,14.895282337962962,0.009695228690695274,1608.6904925,108.0,120210849810150764,2.0,3.0,1.0,,,,,,,,,
107,66d7e314b3fdb1cfea446425,Avail inaugural Offer,11054.41294,48193.0,280.0,167.0,253.0,7.0,254.0,38.0,39.0,229.37797895959994,39.480046214285714,0.005809972402631087,1579.2018485714286,40.0,120210849810150764,7.0,7.0,1.0,1.0,1.0,5.0,3.0,,,,,
108,66d7e314b3fdb1cfea446426,Hurry! Limited Inventory,131.401205,97.0,1.0,1.0,1.0,0.0,1.0,0.0,,1354.6515979381445,131.401205,0.010309278350515464,,,120210808629270764,,,,,,,,,,,,
109,66d7e314b3fdb1cfea446427,Luxury Living Awaits You,710.790146,902.0,7.0,2.0,5.0,1.0,5.0,3.0,,788.0156829268293,101.54144942857144,0.007760532150776054,710.790146,7.0,120210808629270764,1.0,,,,,,,,,,,
110,66d7e314b3fdb1cfea446428,Discover M3M Golf Hills,2155.413634,1651.0,32.0,17.0,24.0,6.0,24.0,5.0,,1305.5200690490612,67.3566760625,0.019382192610539067,359.2356056666667,5.333333333333333,120210808629270764,6.0,,,1.0,,1.0,,,,,,
111,66d7e314b3fdb1cfea446429,Exclusive 3.5BHK Flats,7098.034372,142946.0,783.0,547.0,799.0,10.0,799.0,244.0,3.0,49.65535497320667,9.065177997445721,0.005477592937193066,709.8034372,78.3,120210808629270764,10.0,2.0,,1.0,,3.0,1.0,,,,,
112,66d7e314b3fdb1cfea44642a,3.5 BHK starting 3 Cr,404.270643,7164.0,48.0,34.0,42.0,0.0,42.0,8.0,,56.43085469011725,8.4223050625,0.006700167504187605,,,120210808629270764,,,,,,,,,,,,
113,66d7e314b3fdb1cfea44642b,Claim Your Prime Plot Now!,3115.96552,25504.0,790.0,152.0,173.0,64.0,173.0,20.0,,122.17556148055208,3.9442601518987344,0.030975533249686323,48.68696125,12.34375,120210805518960764,64.0,42.0,2.0,1.0,,,,,,,,
114,66d7e314b3fdb1cfea44642c,Secure Your Dream Plot Today!,2641.077483,16838.0,908.0,194.0,210.0,70.0,210.0,11.0,,156.852208278893,2.9086756420704845,0.05392564437581661,37.72967832857143,12.971428571428572,120210805518960764,70.0,39.0,4.0,4.0,,,1.0,,,,,
115,66d7e314b3fdb1cfea44642d,Sohna Plots Selling Fast!,849.823315,6070.0,235.0,38.0,45.0,16.0,47.0,6.0,,140.0038410214168,3.616269425531915,0.03871499176276771,53.1139571875,14.6875,120210805518960764,16.0,11.0,1.0,1.0,2.0,,,,,,,
116,66d7e314b3fdb1cfea44642e,"Live Green, Live Luxuriously!",462.206759,4208.0,49.0,19.0,20.0,1.0,20.0,1.0,,109.84000926806083,9.432791,0.01164448669201521,462.206759,49.0,120210804121610764,1.0,,,,,,,,,,,
117,66d7e314b3fdb1cfea44642f,Secure Your Dream Plot Now,863.808193,11356.0,141.0,61.0,66.0,3.0,66.0,3.0,,76.06623749559704,6.126299241134752,0.01241634378302219,287.9360643333333,47.0,120210804121610764,3.0,2.0,,2.0,,,,,,,,
118,66d7e314b3fdb1cfea446430,Nature-Inspired Plots from 42.5L,5673.985047,131696.0,706.0,515.0,615.0,14.0,615.0,93.0,3.0,43.08395886739157,8.036806015580737,0.005360831004738185,405.2846462142857,50.42857142857143,120210804121610764,14.0,10.0,1.0,,,4.0,,,,,,
119,66d7e314b3fdb1cfea446431,"High ROI, Prime Location!",18.683404,54.0,3.0,1.0,1.0,1.0,1.0,0.0,,345.98896296296294,6.227801333333333,0.05555555555555555,18.683404,3.0,120210791642450764,1.0,,,,,,,,,,,
120,66d7e314b3fdb1cfea446432,Claim Your Space Now!,52.341522,96.0,1.0,0.0,2.0,0.0,2.0,1.0,,545.2241875,52.341522,0.010416666666666666,,,120210791642450764,,,,1.0,,,,,,,,
121,66d7e314b3fdb1cfea446433,"Invest Smart, Act Fast!",108.671635,181.0,3.0,1.0,2.0,0.0,2.0,1.0,,600.3957734806629,36.22387833333333,0.016574585635359115,,,120210791642450764,,,,,,,,,,,,
122,66d7e314b3fdb1cfea446434,Unlock Gurugram's Best Deals,34.101776,83.0,1.0,0.0,1.0,0.0,1.0,1.0,,410.86477108433735,34.101776,0.012048192771084338,,,120210789735970764,,,,,,,,,,,,
123,66d7e314b3fdb1cfea446435,Guaranteed Rental Income Awaiting!,306.416255,683.0,13.0,4.0,6.0,0.0,6.0,2.0,,448.63287701317716,23.570481153846153,0.01903367496339678,,,120210789735970764,,,,,,,,,,,,
124,66d7e314b3fdb1cfea446436,Invest in Prime Retail Spaces,16.271305,44.0,4.0,2.0,2.0,1.0,2.0,0.0,,369.8023863636364,4.06782625,0.09090909090909091,16.271305,4.0,120210789735970764,1.0,,,,,,,,,,,
125,66d7e314b3fdb1cfea446437,Exclusive Showrooms Today!,116.629673,463.0,6.0,2.0,3.0,0.0,3.0,1.0,,251.8999416846652,19.43827883333333,0.012958963282937365,,,120210785543770764,,,,,,,,,,,,
126,66d7e314b3fdb1cfea446438,Luxury Retail Spaces Available!,109.690882,990.0,16.0,5.0,8.0,0.0,8.0,3.0,,110.7988707070707,6.855680125,0.01616161616161616,,,120210785543770764,,,,,,,,,,,,
127,66d7e314b3fdb1cfea446439,Prime Shops in Gurgaon!,6773.679444,93834.0,542.0,360.0,592.0,7.0,592.0,224.0,1.0,72.18790037726197,12.4975635498155,0.005776157895858644,967.668492,77.42857142857143,120210785543770764,7.0,2.0,,3.0,,2.0,2.0,1.0,1.0,,,
128,66d7e314b3fdb1cfea44643a,Luxury Living Awaits You!,1448.080396,4774.0,36.0,15.0,17.0,0.0,17.0,2.0,,303.3264340175953,40.224455444444445,0.00754084625052367,,,120210719949520764,,,,,,,,,,,,
129,66d7e314b3fdb1cfea44643b,Experience Altitude Luxury!,589.624358,2380.0,19.0,11.0,11.0,0.0,11.0,0.0,,247.7413268907563,31.032860947368423,0.007983193277310924,,,120210719949520764,,,,,,,,,,,,
130,66d7e314b3fdb1cfea44643c,Claim Your Dream Home!,3048.035247,20474.0,165.0,133.0,143.0,0.0,143.0,10.0,,148.87346131679203,18.47294089090909,0.008059001660642766,,,120210719949520764,,,,,,,,,,,,
131,66d7e314b3fdb1cfea44643d,Secure Nagpur Plots today,28.025743,115.0,0.0,0.0,0.0,0.0,0.0,0.0,,243.70211304347825,,0.0,,,120210620528000764,,,,,,,,,,,,
132,66d7e314b3fdb1cfea44643e,Build Your dream Home in Nagpur,141.978434,458.0,10.0,4.0,5.0,0.0,5.0,1.0,,309.99658078602613,14.1978434,0.021834061135371178,,,120210620528000764,,,,,,,,,,,,
133,66d7e314b3fdb1cfea44643f,Build Your dream Home in Nagpur,974.711946,3943.0,15.0,8.0,10.0,0.0,10.0,2.0,,247.2005949784428,64.9807964,0.00380420999239158,,,120210620528000764,,,,,,,,,,,,
134,66d7e314b3fdb1cfea446440,Secure Your Showroom Now!,1386.591235,6729.0,55.0,12.0,13.0,5.0,13.0,1.0,,206.0620054985882,25.21074972727273,0.008173577054540051,277.31824700000004,11.0,120210620064480764,5.0,4.0,,,,,,,,,,
135,66d7e314b3fdb1cfea446441,Unlock Gurugram's Best Shops!,481.12183,2173.0,9.0,0.0,1.0,0.0,1.0,1.0,,221.40903359410953,53.45798111111111,0.0041417395306028535,,,120210620064480764,,,,,,,,,,,,
136,66d7e314b3fdb1cfea446442,Hurry! Limited Inventory,40824.287769,125099.0,616.0,413.0,488.0,61.0,488.0,63.0,,326.33584416342256,66.2731944301948,0.004924100112710733,669.2506191639345,10.098360655737705,120210620064480764,61.0,56.0,5.0,,,11.0,1.0,1.0,,,,
137,66d7e314b3fdb1cfea446443,Hurry! Limited Inventory,16626.010749,74280.0,829.0,253.0,289.0,15.0,289.0,30.0,,223.82890076736675,20.0555015066345,0.011160473882606355,1108.4007166000001,55.266666666666666,120210620064480764,15.0,15.0,1.0,4.0,,1.0,1.0,,,,,
138,66d7e314b3fdb1cfea446444,High Returns at Avenue 62,78.755684,170.0,1.0,0.0,0.0,0.0,0.0,0.0,,463.26872941176475,78.755684,0.0058823529411764705,,,120210575121320764,,,,,,,,,,,,
139,66d7e314b3fdb1cfea446445,Unlock Profits at Avenue 62!,472.464136,938.0,24.0,7.0,7.0,1.0,7.0,0.0,,503.69310874200426,19.686005666666667,0.0255863539445629,472.464136,24.0,120210575121320764,1.0,2.0,,,,,,,,,,
140,66d7e314b3fdb1cfea446446,Invest in Avenue 62 Today!,785.1279,1193.0,22.0,4.0,6.0,1.0,6.0,2.0,,658.1122380553227,35.68763181818181,0.018440905280804692,785.1279,22.0,120210575121320764,1.0,2.0,,,,,,,,,,
141,66d7e314b3fdb1cfea446447,Unlock Profits at Avenue 62!,95.108559,287.0,1.0,0.0,0.0,0.0,0.0,0.0,,331.38870731707317,95.108559,0.003484320557491289,,,120210575121320764,,,,,,,,,,,,
142,66d7e314b3fdb1cfea446448,High Returns at Avenue 62,613.562656,1355.0,14.0,5.0,6.0,0.0,6.0,1.0,,452.81376826568265,43.825903999999994,0.010332103321033211,,,120210575121320764,,,,,,,,,,,,
143,66d7e314b3fdb1cfea446449,Invest in Avenue 62 Today!,1640.994978,7454.0,36.0,25.0,33.0,1.0,34.0,4.0,4.0,220.14958116447542,45.58319383333333,0.004829621679635095,1640.994978,36.0,120210575121320764,1.0,,,,1.0,,,,,,,
144,66d7e314b3fdb1cfea44644a,Investment Starting 29 Lakhs,20488.622603,70868.0,540.0,284.0,359.0,29.0,361.0,54.0,14.0,289.10964896709373,37.94189370925926,0.007619800191906079,706.5042276896552,18.620689655172413,120210575121320764,29.0,35.0,4.0,4.0,2.0,3.0,,,,,,
145,66d7e314b3fdb1cfea44644b,Premier Shops in Noida!,510.497564,694.0,8.0,4.0,4.0,1.0,4.0,0.0,,735.5872680115274,63.8121955,0.011527377521613832,510.497564,8.0,120210575121320764,1.0,1.0,,,,,,,,,,
146,66d7e314b3fdb1cfea44644c,Avenue 62: Business Redefined!,314.942772,365.0,4.0,0.0,0.0,0.0,0.0,0.0,,862.856909589041,78.735693,0.010958904109589041,,,120210575121320764,,,,,,,,,,,,
147,66d7e314b3fdb1cfea44644d,Unlock Avenue 62’s Luxury! ,970.737026,3635.0,19.0,8.0,16.0,2.0,16.0,7.0,1.0,267.05282696011005,51.091422421052634,0.005226960110041265,485.368513,9.5,120210575121320764,2.0,4.0,,,,,,,,,,
148,66d7e314b3fdb1cfea44644e,Unlock Avenue 62’s Luxury!,4122.203854,7100.0,64.0,31.0,46.0,12.0,46.0,12.0,1.0,580.5920921126761,64.40943521875,0.009014084507042254,343.51698783333336,5.333333333333333,120210575121320764,12.0,14.0,,,,1.0,1.0,,,,,
149,66d7e314b3fdb1cfea44644f,Unlock Avenue 62’s Luxury!,14.163828,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,7081.914000000001,,0.0,,,120210575121320764,,,,,,,,,,,,
150,66d7e314b3fdb1cfea446450,Secure Your Space Now!,33.03,109.0,0.0,0.0,0.0,0.0,0.0,0.0,,303.0275229357798,,0.0,,,120210550557890764,,,,,,,,,,,,
151,66d7e314b3fdb1cfea446451,Exclusive Shops at Noida 62!,44.87,113.0,0.0,0.0,0.0,0.0,0.0,0.0,,397.07964601769913,,0.0,,,120210550557890764,,,,,,,,,,,,
152,66d7e314b3fdb1cfea446452,Prime Retail Spots Open!,369.58,577.0,11.0,3.0,3.0,1.0,3.0,0.0,,640.5199306759099,33.598181818181814,0.019064124783362217,369.58,11.0,120210550557890764,1.0,2.0,,,,,,,,,,
153,66d7e314b3fdb1cfea446453,Luxury Flats in Gurgaon! 🏡,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,120210347709620764,,,,,,,,,,,,
154,66d7e314b3fdb1cfea446454,Exclusive 3BHK Starting @ 4.69 Cr.,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,190.0,,0.0,,,120210347709620764,,,,,,,,,,,,
155,66d7e314b3fdb1cfea446455,Secure Your Dream Home Today!,2.57,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,367.14285714285717,,0.0,,,120210347709620764,,,,,,,,,,,,
156,66d7e314b3fdb1cfea446456,Secure Your Dream Home Today!,5.44,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,777.1428571428571,,0.0,,,120210347709620764,,,,,,,,,,,,
157,66d7e314b3fdb1cfea446457,Live in Ultimate Comfort,4163.516015,12487.0,80.0,22.0,30.0,7.0,30.0,8.0,,333.42804636822297,52.0439501875,0.006406662929446624,594.7880021428572,11.428571428571429,120210240647220764,7.0,6.0,,,,,,,,,,
158,66d7e314b3fdb1cfea446458,Live in Ultimate Comfort,47238.155641,149240.0,696.0,501.0,563.0,60.0,563.0,56.0,,316.52476307290266,67.87091327729885,0.004663629053872956,787.3025940166666,11.6,120210240647220764,60.0,33.0,1.0,2.0,,4.0,,,,,,
159,66d7e314b3fdb1cfea446459,3BHK Starting 2.5 Cr,6124.619934,6100.0,31.0,23.0,41.0,6.0,41.0,15.0,,1004.0360547540985,197.56838496774193,0.005081967213114754,1020.769989,5.166666666666667,120210240647220764,6.0,3.0,,1.0,,1.0,1.0,,,,,
160,66d7e314b3fdb1cfea44645a,Hurry! Inventory Filling Fast,16631.125184,65966.0,259.0,152.0,193.0,17.0,193.0,34.0,,252.11662347269805,64.21283854826255,0.003926265045629567,978.3014814117647,15.235294117647058,120210240647220764,17.0,11.0,,,,5.0,2.0,,,,,
161,66d7e314b3fdb1cfea44645b,Hurry! Inventory Filling Fast,2208.631792,7067.0,67.0,17.0,23.0,2.0,23.0,4.0,,312.52749285411073,32.9646536119403,0.00948068487335503,1104.315896,33.5,120210240647220764,2.0,2.0,,2.0,,,,,,,,
162,66d7e314b3fdb1cfea44645c,Limited Units. Hurry,4960.016992,9163.0,124.0,30.0,40.0,2.0,40.0,9.0,,541.3092864782276,40.00013703225806,0.013532685801593364,2480.008496,62.0,120210240647220764,2.0,2.0,,1.0,,,,,,,,
163,66d7e314b3fdb1cfea44645d,3BHK Starting 2.5 Cr,8481.894443,5677.0,128.0,32.0,45.0,10.0,45.0,12.0,,1494.0804021490223,66.2648003359375,0.02254711995772415,848.1894442999999,12.8,120210240647220764,10.0,10.0,,1.0,,,,,,,,
164,66d7e314b3fdb1cfea44645e,Luxury Plots at ₹9500/sqyd🏞️,444.276977,5890.0,179.0,46.0,55.0,10.0,55.0,8.0,,75.42902835314092,2.481994284916201,0.03039049235993209,44.427697699999996,17.9,120210058205520764,10.0,11.0,,1.0,,,,,,,,
165,66d7e314b3fdb1cfea44645f,Discover Dehradun's Prime Plots!,2752.383195,37429.0,1444.0,382.0,440.0,62.0,442.0,42.0,,73.5361135750354,1.9060825450138503,0.03857971091934062,44.39327733870967,23.29032258064516,120210058205520764,62.0,74.0,4.0,11.0,2.0,,5.0,,,,,
166,66d7e314b3fdb1cfea446460,Own Your Plot Today!🌳,1491.117344,18015.0,524.0,139.0,164.0,32.0,164.0,22.0,,82.77087671384957,2.845643786259542,0.029086872051068555,46.597417,16.375,120210058205520764,32.0,32.0,,3.0,,,,,,,,
167,66d7e314b3fdb1cfea446461,"Premium Retail, Superior Location",2199.820081,24690.0,114.0,58.0,97.0,6.0,97.0,37.0,,89.0976136492507,19.296667377192982,0.004617253948967193,366.6366801666666,19.0,120209994158980764,6.0,12.0,,1.0,,1.0,,,,,,
168,66d7e314b3fdb1cfea446462,"Premium Retail, Superior Location",1154.621587,557.0,17.0,7.0,8.0,5.0,8.0,0.0,,2072.9292405745064,67.91891688235295,0.03052064631956912,230.9243174,3.4,120209994158980764,5.0,6.0,,1.0,,,,,,,,
169,66d7e314b3fdb1cfea446463,Limited Slots Available. Hurry,618.594414,1119.0,13.0,4.0,4.0,1.0,4.0,0.0,,552.8100214477212,47.58418569230769,0.01161751563896336,618.594414,13.0,120209994158980764,1.0,2.0,,,,,,,,,,
170,66d7e314b3fdb1cfea446464,Price Revising Soon. Hurry!,3656.914929,9483.0,55.0,39.0,52.0,2.0,52.0,12.0,,385.62848560582097,66.48936234545455,0.005799852367394285,1828.4574645,27.5,120209994158980764,2.0,3.0,,,,1.0,,,,,,
171,66d7e314b3fdb1cfea446465,Hurry! Limited Slots available,2004.700232,1291.0,9.0,9.0,12.0,2.0,12.0,3.0,,1552.8274453911695,222.74447022222222,0.006971340046475601,1002.350116,4.5,120209994158980764,2.0,4.0,,,,,,,,,,
172,66d7e314b3fdb1cfea446466,Price Revising Soon. Hurry!,5176.38014,4683.0,57.0,23.0,26.0,10.0,26.0,3.0,,1105.3555712150333,90.81368666666667,0.012171684817424727,517.638014,5.7,120209994158980764,10.0,17.0,,,,,,,,,,
173,66d7e314b3fdb1cfea446467,Hurry! Limited Slots available,1691.568617,641.0,16.0,8.0,8.0,3.0,8.0,0.0,,2638.952600624025,105.7230385625,0.0249609984399376,563.8562056666666,5.333333333333333,120209994158980764,3.0,6.0,,,,,,,,,,
174,66d7e314b3fdb1cfea446468,Premium Showrooms in Dwarka,4437.093568,10489.0,114.0,28.0,41.0,6.0,41.0,9.0,,423.02350729335495,38.921873403508776,0.010868528935074841,739.5155946666667,19.0,120209848778670764,6.0,6.0,,4.0,,,,,,,,
175,66d7e314b3fdb1cfea446469,OMAXE BOULEVARD: Next-Level Business,955.779841,3221.0,42.0,10.0,14.0,1.0,14.0,3.0,,296.7338841974542,22.756662880952383,0.013039428748835765,955.779841,42.0,120209848778670764,1.0,1.0,,1.0,,,,,,,,
176,66d7e314b3fdb1cfea44646a,Your Business Hub Awaits,888.492668,2519.0,42.0,8.0,16.0,2.0,16.0,4.0,,352.7164223898372,21.154587333333332,0.0166732830488289,444.246334,21.0,120209848778670764,2.0,2.0,,2.0,,1.0,1.0,,,,,
177,66d7e314b3fdb1cfea44646b,Gated Society Freehold Plots Available,1213.655792,14982.0,726.0,134.0,149.0,51.0,149.0,9.0,,81.0075952476305,1.6717021928374656,0.048458149779735685,23.797172392156863,14.235294117647058,120209839778400764,51.0,42.0,1.0,6.0,,,,,,,,
178,66d7e314b3fdb1cfea44646c,Prime Sohna Sector 5 Plots,1006.76766,15262.0,461.0,101.0,117.0,50.0,117.0,11.0,,65.96564408334426,2.183877787418655,0.030205739745773817,20.1353532,9.22,120209839778400764,50.0,45.0,2.0,5.0,,,,1.0,1.0,,,
179,66d7e314b3fdb1cfea44646d,Luxury Plots on Delhi-Mumbai Expressway,531.431463,7079.0,307.0,58.0,64.0,23.0,64.0,1.0,,75.07154442717898,1.7310471107491856,0.043367707303291425,23.105715782608694,13.347826086956522,120209839778400764,23.0,19.0,,5.0,,,,,,,,
180,66d7e314b3fdb1cfea44646e,Sohna Plots on Delhi-Mumbai Expressway,454.116902,3377.0,100.0,29.0,32.0,7.0,32.0,2.0,,134.47346816701213,4.54116902,0.029612081729345572,64.87384314285714,14.285714285714286,120209839778400764,7.0,7.0,,1.0,,,,,,,,
181,66d7e314b3fdb1cfea44646f,Sohna Plots starting Rs 25 Lakhs,541.801345,3694.0,111.0,22.0,23.0,4.0,23.0,1.0,,146.67064022739578,4.881093198198198,0.030048727666486193,135.45033625,27.75,120209839778400764,4.0,2.0,,,,,,,,,,
