,_id,buying_type,created_time,campaign_id,lifetime_budget,name,start_time,status,stop_time,adset_id,adset_name,adaccount_id,date_start,date_stop,campaign_name,impressions,clicks,spend,leads,link_click,unique_clicks,unique_link_click,post_engagement,page_engagement,post_reaction,lead,actual_cpl,cpl_30,ctl,cpm,cpc,ctr,click_to_form,form_to_lead
54,66d874f408b05b0db2e848c6,AUCTION,2024-03-08T18:27:53+0530,120206984702960764,239100,Delhi_Focused_R3_land_Bhauwala_Dehradun,2024-03-08T18:27:54+0530,PAUSED,2024-03-28T11:13:31+0530,['120206984702980764'],['R3_land_Bhauwala_Dehradun_120206412460290764_20240226112119732 – DelhiCopy'],7169553933166414,2024-03-08,2024-04-25,Delhi_Focused_R3_land_Bhauwala_Dehradun,2598.0,125.0,940.17,0.0,22.0,98.0,0.0,23.0,23.0,,9.0,104.46333333333332,149.23333333333335,13.88888888888889,361.8822170900693,7.52136,0.0481139337952271,0.176,0.4090909090909091
55,66d874f408b05b0db2e848c7,AUCTION,2024-03-07T20:10:47+0530,120206935593160764,700000,Smart_World_T20_Offer_Experiment Campaign,2024-03-07T20:16:00+0530,PAUSED,2024-03-14T07:47:00+0530,['120206935593140764'],['120206920304880764_20240307074750702'],7169553933166414,2024-03-07,2024-04-11,Smart_World_T20_Offer_Experiment Campaign,41.0,0.0,50.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,1241.4634146341464,0.0,0.0,0.0,0.0
56,66d874f408b05b0db2e848c8,AUCTION,2024-02-28T17:28:00+0530,120206529536260764,461000,R3_land_Bhauwala_Dehradun,2024-02-28T17:41:32+0530,PAUSED,2024-03-28T11:13:31+0530,"['120206529611000764', '120206531609290764']","['R3_land_Bhauwala_Dehradun_120206412460290764_20240226112119732', 'R3_land_Bhauwala_Dehradun_120206412460290764_20240226112119732 – DelhiCopy']",7169553933166414,2024-02-28,2024-04-25,R3_land_Bhauwala_Dehradun,6557.0,281.0,1814.49,0.0,82.0,196.0,0.0,100.0,100.0,11.0,25.0,72.5796,103.68514285714288,11.24,276.7256367241116,6.457259786476868,0.04285496416043923,0.2918149466192171,0.3048780487804878
57,66d874f408b05b0db2e848c9,AUCTION,2024-02-27T20:58:52+0530,120206478267690764,14000000,M3M_NOW_WOW_Campaign_performing,2024-02-27T21:00:37+0530,PAUSED,2024-03-31T00:00:00+0530,['120206478267670764'],['NCR Universe Targeting'],7169553933166414,2024-02-27,2024-04-27,M3M_NOW_WOW_Campaign_performing,495344.0,3871.0,140000.0,0.0,1308.0,2900.0,0.0,1580.0,1580.0,190.0,192.0,729.1666666666666,1041.6666666666667,20.161458333333332,282.6318679543913,36.166365280289334,0.007814771148938918,0.33789718419013176,0.14678899082568808
58,66d874f408b05b0db2e848ca,AUCTION,2024-02-26T17:11:17+0530,120206413402790764,467800,MDDA_APPROVED_BHAUWALA_DEHRADUN_RESIDENTIAL_PLOTS_20240226114117205,2024-02-26T17:11:19+0530,PAUSED,2024-03-28T11:39:51+0530,"['120206413403280764', '120206526203910764']","['120206413402790764_20240226114118835', '120206413402790764_20240226114118835 – Delhi']",7169553933166414,2024-02-26,2024-04-25,MDDA_APPROVED_BHAUWALA_DEHRADUN_RESIDENTIAL_PLOTS_20240226114117205,4022.0,153.0,1474.34,0.0,43.0,115.0,0.0,53.0,53.0,4.0,9.0,163.81555555555553,234.0222222222222,17.0,366.56887120835404,9.636209150326797,0.03804077573346594,0.28104575163398693,0.20930232558139536
59,66d874f408b05b0db2e848cb,AUCTION,2024-02-23T12:13:12+0530,120206254731370764,,Smart World The Edition - 2 Campaign,2024-02-23T12:15:19+0530,PAUSED,2024-03-03T00:00:59+0530,['120206254731380764'],['Smart World The Edition - 2 Ad Set'],7169553933166414,2024-02-23,2024-03-31,Smart World The Edition - 2 Campaign,37185.0,372.0,53285.23,0.0,131.0,309.0,0.0,260.0,260.0,120.0,30.0,1776.1743333333334,2537.391904761905,12.4,1432.9764690063198,143.23986559139786,0.010004033884630899,0.3521505376344086,0.22900763358778625
60,66d874f408b05b0db2e848cc,AUCTION,2024-02-23T12:05:45+0530,120206254267070764,5320097,Smart World One DXP – 2,2024-02-23T12:05:46+0530,PAUSED,2024-03-03T21:49:15+0530,"['120206254267100764', '120206265863850764', '120206265891780764']","['Smart World One DXP - 2', 'Smart World One DXP - 2 – Eased Targeting', 'Smart World One DXP - 2 – Only Advantage+']",7169553933166414,2024-02-23,2024-03-31,Smart World One DXP – 2,993.0,24.0,2936.43,0.0,8.0,21.0,0.0,10.0,10.0,2.0,1.0,2936.43,4194.9,24.0,2957.129909365559,122.35125,0.02416918429003021,0.3333333333333333,0.125
61,66d874f408b05b0db2e848cd,AUCTION,2024-02-23T11:50:42+0530,120206253896230764,13772456,True Habitat Plots – 2,2024-02-23T11:58:36+0530,PAUSED,2024-03-31T21:49:00+0530,"['120206253896250764', '120206265957810764']","['True Habitat Plots - Adset', 'True Habitat Plots - Adset – Eased']",7169553933166414,2024-02-23,2024-04-28,True Habitat Plots – 2,283350.0,5025.0,129668.02,0.0,1439.0,3387.0,0.0,1735.0,1735.0,200.0,189.0,686.0741798941799,980.1059712773999,26.58730158730159,457.6249161814011,25.804581094527364,0.017734250926416093,0.2863681592039801,0.13134120917303682
62,66d874f408b05b0db2e848ce,AUCTION,2024-02-22T03:36:27+0530,120206184178900764,14000000,True Habitat Plots,2024-02-22T09:30:49+0530,PAUSED,2024-03-22T21:49:15+0530,['120206184178890764'],['True Habitat Plots - Adset'],7169553933166414,2024-02-22,2024-04-19,True Habitat Plots,3920.0,160.0,2276.43,0.0,28.0,133.0,0.0,34.0,34.0,4.0,3.0,758.81,1084.0142857142857,53.333333333333336,580.7219387755102,14.227687499999998,0.04081632653061224,0.175,0.10714285714285714
63,66d874f408b05b0db2e848cf,AUCTION,2024-02-19T18:34:01+0530,120206061672090764,6720000,Smart World One DXP,2024-02-19T18:45:03+0530,PAUSED,2024-03-03T21:49:15+0530,['120206061672080764'],['Smart World One DXP - Adset'],7169553933166414,2024-02-19,2024-03-31,Smart World One DXP,13103.0,156.0,13999.2,0.0,50.0,123.0,0.0,71.0,71.0,17.0,4.0,3499.8,4999.714285714286,39.0,1068.3965504083035,89.73846153846155,0.011905670457147218,0.32051282051282054,0.08
64,66d874f408b05b0db2e848d0,AUCTION,2024-02-19T17:34:50+0530,120206059489370764,6860000,Smart World The Edition,2024-02-19T17:34:50+0530,PAUSED,2024-03-03T00:00:59+0530,['120206059489380764'],['Smart World The Edition - Adset - 1'],7169553933166414,2024-02-19,2024-03-31,Smart World The Edition,15521.0,118.0,15314.87,0.0,57.0,107.0,0.0,80.0,80.0,21.0,2.0,7657.435,10939.192857142858,59.0,986.7192835513175,129.78703389830508,0.007602602925069261,0.4830508474576271,0.03508771929824561
65,66d874f408b05b0db2e848d1,AUCTION,2024-02-17T22:32:17+0530,120205984237160764,7000000,Smart World One DXP - 1,2024-02-17T22:32:17+0530,PAUSED,2024-03-02T21:49:15+0530,['120205984237320764'],['Adset_Targeting-Wifi - 1'],7169553933166414,2024-02-17,2024-03-30,Smart World One DXP - 1,1766.0,28.0,1830.86,0.0,4.0,25.0,0.0,10.0,10.0,6.0,,,,,1036.727066817667,65.38785714285714,0.015855039637599093,0.14285714285714285,
66,66d874f408b05b0db2e848d2,AUCTION,2024-02-17T22:36:13+0530,120205976911840764,7000000,Smart World The Edition,2024-02-17T22:45:59+0530,PAUSED,2024-03-02T00:00:59+0530,['120205976911860764'],['Smart World The Edition - Adset - 1'],7169553933166414,2024-02-17,2024-03-30,Smart World The Edition,2381.0,13.0,1881.23,0.0,7.0,13.0,0.0,9.0,9.0,1.0,,,,,790.1007979840404,144.71,0.005459890802183957,0.5384615384615384,
67,66d874f408b05b0db2e848d3,AUCTION,2024-02-09T16:29:22+0530,120205616124120764,259000,Trehan_Res_3rd_Campaign,2024-02-09T16:40:39+0530,PAUSED,2024-02-15T15:47:58+0530,"['120205616124240764', '120205622573460764']","['Amit_Targeting', 'Amit_Targeting – LAL']",7169553933166414,2024-02-09,2024-03-14,Trehan_Res_3rd_Campaign,2936.0,27.0,2093.69,0.0,14.0,22.0,0.0,610.0,610.0,3.0,2.0,1046.845,1495.4928571428572,13.5,713.1096730245232,77.54407407407408,0.009196185286103543,0.5185185185185185,0.14285714285714285
68,66d874f408b05b0db2e848d4,AUCTION,2024-08-31T16:14:58+0530,120210663993570641,910000,Managed_Service_Apartments_Gurugram_Mayank_Parnami_31/08/24_campaign,2024-08-31T17:32:07+0530,ACTIVE,2024-09-15T22:14:57+0530,"['120210663998570641', '120210665110970641']","['Managed_Service_Apartments_Mayank_Parnami_Res_L_LC_investor_focused_adset', 'Managed_Service_Apartments_Mayank_Parnami_Res_L_LC_LAL_3cr_adset']",1897893137309333,2024-08-31,2024-09-04,Managed_Service_Apartments_Gurugram_Mayank_Parnami_31/08/24_campaign,3539.0,56.0,1234.97,0.0,40.0,44.0,0.0,392.0,392.0,5.0,2.0,617.485,882.1214285714286,28.0,348.96015823679005,22.053035714285716,0.015823679005368747,0.7142857142857143,0.05
69,66d874f408b05b0db2e848d5,AUCTION,2024-08-24T14:04:19+0530,120210518197220641,5304600,Puri_Diplomatic_Residences_Gurugram_Axiom_Plus_Services_LLP_24/08/24_campaign,2024-08-24T16:00:00+0530,ACTIVE,2024-09-23T20:04:18+0530,"['120210518199940641', '120210519284180641', '120210519318570641']","['Puri_Diplomatic_Residences_Axiom_Plus_Services_LLP_Res_L_LC_investor_focused_adset', 'Puri_Diplomatic_Residences_Axiom_Plus_Services_LLP_Res_LAL_3cr_adset', 'Puri_Diplomatic_Residences_Axiom_Plus_Services_LLP_Res_LAL_5cr_adset']",1897893137309333,2024-08-24,2024-09-04,Puri_Diplomatic_Residences_Gurugram_Axiom_Plus_Services_LLP_24/08/24_campaign,16903.0,661.0,5510.66,0.0,444.0,530.0,0.0,1653.0,1653.0,63.0,2.0,2755.33,3936.1857142857143,330.5,326.0166834289771,8.336853252647504,0.03910548423356801,0.6717095310136157,0.0045045045045045045
70,66d874f408b05b0db2e848d6,AUCTION,2024-08-23T13:45:14+0530,120210493428180641,593200,Recruitment_Realtors_Ayushi_Axiom_Campaign_23-08-2024,2024-08-23T13:45:14+0530,ACTIVE,2024-09-07T12:49:00+0530,['120210493428230641'],['Recruitment_Realtors_Ayushi_Axiom_Campaign_adset_23-08-2024'],1897893137309333,2024-08-23,2024-09-04,Recruitment_Realtors_Ayushi_Axiom_Campaign_23-08-2024,15836.0,813.0,4952.88,0.0,229.0,457.0,0.0,303.0,307.0,53.0,139.0,35.63223021582734,50.903186022610484,5.848920863309353,312.76079818135895,6.0921033210332105,0.051338721899469565,0.2816728167281673,0.6069868995633187
71,66d874f408b05b0db2e848d7,AUCTION,2024-08-20T11:53:31+0530,120210421579810641,5932150,Smart_World_Sec_69_Gurugram_Axiom_Plus_Services_LLP_20/08/24_campaign,2024-08-20T14:12:05+0530,PAUSED,2024-09-19T17:53:30+0530,"['120210421585400641', '120210429466050641', '120210429840040641']","['Smart_World_Sec_69_Axiom_Plus_Services_LLP_Res_L_LC_investor_focused_adset1', 'Smart_World_Sec_69_Axiom_Plus_Services_LLP_Res_L_LC_LAL_3cr_adset2', 'Smart_World_Sec_69_Axiom_Plus_Services_LLP_Res_L_LC_LAL_5cr_adset3']",1897893137309333,2024-08-20,2024-09-04,Smart_World_Sec_69_Gurugram_Axiom_Plus_Services_LLP_20/08/24_campaign,2863.0,36.0,1493.88,0.0,23.0,32.0,0.0,955.0,955.0,11.0,1.0,1493.88,2134.114285714286,36.0,521.7883339154732,41.49666666666667,0.012574222843171499,0.6388888888888888,0.043478260869565216
72,66d874f408b05b0db2e848d8,AUCTION,2024-08-20T11:23:09+0530,120210421110140641,5932220,ATS_Homekraft_Sanctuary_105_Gurugram_Axiom_Plus_Services_LLP_20/08/24_campaign,2024-08-20T17:36:02+0530,ACTIVE,2024-09-19T17:23:09+0530,"['120210428228820641', '120210430415610641']","['ATS_Homekraft_Sanctuary_105_LeapX_Campaigns_Res_V_LC_investor_focused_adset', 'ATS_Homekraft_Sanctuary_105_LeapX_Campaigns_Res_V_LC_LAL_3Cr_adset2']",1897893137309333,2024-08-20,2024-09-04,ATS_Homekraft_Sanctuary_105_Gurugram_Axiom_Plus_Services_LLP_20/08/24_campaign,79103.0,1493.0,23902.68,0.0,482.0,1114.0,0.0,12324.0,12325.0,54.0,74.0,323.0091891891892,461.4416988416989,20.175675675675677,302.1715990543974,16.009832551908907,0.01887412613933732,0.32283991962491626,0.15352697095435686
73,66d874f408b05b0db2e848d9,AUCTION,2024-08-14T21:40:48+0530,120210294451350641,3500000,Smartworld_69_Gurugram_Sarabjit_14/08/24_campaign,2024-08-14T21:42:00+0530,PAUSED,2024-09-14T18:17:26+0530,"['120210294451410641', '120210299629530641', '120210299771860641']","['Smartworld_69_Sarabjit_Res_L_LC_investor_focused_adset1', 'Smartworld_69_Sarabjit_Res_L_LC_investor_focused_LAL_adset2', 'Smartworld_69_Sarabjit_Res_L_LC_investor_focused_adset3']",1897893137309333,2024-08-14,2024-09-04,Smartworld_69_Gurugram_Sarabjit_14/08/24_campaign,634.0,2.0,375.84,0.0,1.0,2.0,0.0,63.0,63.0,81.0,27.0,13.92,19.885714285714286,0.07407407407407407,592.807570977918,187.92,0.0031545741324921135,0.5,27.0
74,66d874f408b05b0db2e848da,AUCTION,2024-08-14T17:49:54+0530,120210292375720641,140000,SIGNATURE_GLOBAL_NEW_LAUNCH_Gurugram_Ankit_Singh_14/08/24_New_campaign,2024-08-14T17:49:55+0530,ACTIVE,2024-08-20T16:34:00+0530,['120210292375910641'],['SIGNATURE_GLOBAL_NEW_LAUNCH_Gurugram_Ankit_Singh_14/08/24_New_Ad_set'],1897893137309333,2024-08-14,2024-09-04,SIGNATURE_GLOBAL_NEW_LAUNCH_Gurugram_Ankit_Singh_14/08/24_New_campaign,6937.0,76.0,828.54,0.0,59.0,69.0,0.0,524.0,524.0,4.0,1.0,828.54,1183.6285714285714,76.0,119.43779731872567,10.901842105263157,0.010955744558166355,0.7763157894736842,0.01694915254237288
75,66d874f408b05b0db2e848db,AUCTION,2024-08-10T12:52:48+0530,120210206293530641,1050000,SOBHA_NEOPOLIS__Manish_jain_10/08/24_campaign,2024-08-10T18:52:47+0530,ACTIVE,2024-08-25T23:00:00+0530,"['120210206302790641', '120210444687190641', '120210445617670641']","['SOBHA_NEOPOLIS_Manish_jain_Res_L_LC_investor_focused_adset', 'SOBHA_NEOPOLIS_Manish_jain_Res_L_LC_LAL_3cr_adset', 'SOBHA_NEOPOLIS_Manish_jain_Res_L_LC_LAL_5cr_adset']",1897893137309333,2024-08-10,2024-09-04,SOBHA_NEOPOLIS__Manish_jain_10/08/24_campaign,1155.0,18.0,798.72,0.0,5.0,17.0,0.0,117.0,117.0,1.0,10.0,79.872,114.10285714285715,1.8,691.5324675324675,44.373333333333335,0.015584415584415584,0.2777777777777778,2.0
76,66d874f408b05b0db2e848dc,AUCTION,2024-08-10T12:22:49+0530,120210206070790641,1050000,SOBHA_NEOPOLIS__Manish_jain_10/08/24_campaign,2024-08-10T13:20:00+0530,PAUSED,2024-08-25T18:20:47+0530,['120210206156620641'],['SOBHA_NEOPOLIS_LeapX_Campaigns_Res_L_LC_investor_focused_adset'],1897893137309333,2024-08-10,2024-09-04,SOBHA_NEOPOLIS__Manish_jain_10/08/24_campaign,334.0,3.0,216.99,0.0,2.0,3.0,0.0,2.0,2.0,,,,,,649.6706586826348,72.33,0.008982035928143712,0.6666666666666666,
77,66d874f408b05b0db2e848dd,AUCTION,2024-08-08T19:25:24+0530,120210167063220641,100000,New Leads Campaign with recommended settings(meta)_signature global_ankit singh_test 2_08/08/2024,2024-08-08T19:30:00+0530,PAUSED,2024-08-10T18:30:00+0530,['120210167063240641'],['New Leads Campaign with recommended settings(meta)_signature global_ankit singh_test 2_adset_08/08/2024'],1897893137309333,2024-08-08,2024-09-04,New Leads Campaign with recommended settings(meta)_signature global_ankit singh_test 2_08/08/2024,23604.0,85.0,999.64,0.0,64.0,79.0,0.0,85.0,85.0,21.0,1.0,999.64,1428.057142857143,85.0,42.35044907642772,11.760470588235293,0.0036010845619386545,0.7529411764705882,0.015625
78,66d874f408b05b0db2e848de,AUCTION,2024-08-08T18:55:36+0530,120210161930160641,200000,Leads on WA_LeapX_experiment_for signature ankit singh_08/08/2024,2024-08-08T18:55:37+0530,PAUSED,2024-08-12T00:00:00+0530,['120210161930250641'],['Leads on WA_LeapX_experiment_for signature ankit singh_ad_set_08/08/2024'],1897893137309333,2024-08-08,2024-09-04,Leads on WA_LeapX_experiment_for signature ankit singh_08/08/2024,1162.0,40.0,455.4,0.0,25.0,37.0,0.0,36.0,36.0,11.0,,,,,391.9104991394148,11.385,0.03442340791738382,0.625,
79,66d874f408b05b0db2e848df,AUCTION,2024-08-07T20:36:08+0530,120210145757100641,910000,Signature_Global_Mayank_Parnami_Vermillion_Global_Broad_Targeting,2024-08-07T20:36:08+0530,ACTIVE,2024-08-13T22:00:00+0530,['120210145757300641'],['Signature_Global_Mayank_Parnami_Vermillion_Global_Broad_Targeting_adset'],1897893137309333,2024-08-07,2024-09-04,Signature_Global_Mayank_Parnami_Vermillion_Global_Broad_Targeting,18558.0,115.0,9100.0,0.0,65.0,101.0,0.0,99.0,100.0,32.0,13.0,700.0,1000.0,8.846153846153847,490.35456406940403,79.1304347826087,0.0061967884470309305,0.5652173913043478,0.2
80,66d874f408b05b0db2e848e0,AUCTION,2024-08-07T16:48:24+0530,120210142522050641,700000,Royal_Greens__chandra_seshu_P_07/08/24_campaign,2024-08-07T20:07:00+0530,ACTIVE,2024-08-22T22:41:45+0530,['120210142526820641'],['Royal_Greens_chandra_seshu_P_Plot_V_LC_investor_focused_adset'],1897893137309333,2024-08-07,2024-09-04,Royal_Greens__chandra_seshu_P_07/08/24_campaign,32197.0,866.0,6999.93,0.0,267.0,602.0,0.0,5348.0,5348.0,123.0,66.0,106.05954545454546,151.51363636363638,13.121212121212121,217.40938596763672,8.083060046189377,0.026896915861726246,0.3083140877598152,0.24719101123595505
81,66d874f408b05b0db2e848e1,AUCTION,2024-08-03T12:26:01+0530,120210064917080641,830550,SIGNATURE_GLOBAL_NEW_LAUNCH_Gurugram_Ankit_Singh_03/08/24_campaign,2024-08-03T14:00:27+0530,PAUSED,2024-08-18T23:59:00+0530,"['120210065047940641', '120210125186130641', '120210264866280641']","['SIGNATURE_GLOBAL_NEW_LAUNCH_LeapX_Campaigns_Res_V_LC_investor_focused_adset', 'SIGNATURE_GLOBAL_NEW_LAUNCH_LeapX_Campaigns_Res_V_LC_investor_focused_adset – LAL', 'SIGNATURE_GLOBAL_NEW_LAUNCH_Gurugram_Ankit_Singh_Ad Set New']",1897893137309333,2024-08-03,2024-09-04,SIGNATURE_GLOBAL_NEW_LAUNCH_Gurugram_Ankit_Singh_03/08/24_campaign,1152.0,15.0,320.15,0.0,6.0,15.0,0.0,166.0,166.0,27.0,3.0,106.71666666666665,152.45238095238093,5.0,277.9079861111111,21.34333333333333,0.013020833333333334,0.4,0.5
82,66d874f408b05b0db2e848e2,AUCTION,2024-08-03T10:26:48+0530,120210063684560641,700000,S_Villas__Homely_Reality__03/08/24_campaign,2024-08-03T14:00:30+0530,ACTIVE,2024-08-18T16:25:30+0530,"['120210063694810641', '120210067606520641']","['S_Villas_Homely_Reality__Plot_L_LC_investor_focused_adset', 'S_Villas_Homely_Reality__Plot_L_LC_investor_focused_adset – new creative Copy']",1897893137309333,2024-08-03,2024-09-04,S_Villas__Homely_Reality__03/08/24_campaign,14878.0,304.0,5354.02,0.0,98.0,201.0,0.0,121.0,121.0,10.0,34.0,157.47117647058826,224.9588235294118,8.941176470588236,359.8615405296411,17.611907894736845,0.020432853878209437,0.3223684210526316,0.3469387755102041
